submission_date,code,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,consent_cases,consent_deaths,State
05/18/2021,NM,201336,0.0,0.0,150,0.0,4296,0.0,0.0,3,0.0,0,Not agree,New Mexico
04/17/2020,NM,1711,0.0,0.0,114,0.0,64,0.0,0.0,5,1.0,0,Not agree,New Mexico
11/17/2020,NM,67559,0.0,0.0,2105,0.0,1529,0.0,0.0,38,4.0,0,Not agree,New Mexico
12/26/2020,NM,137226,0.0,0.0,604,0.0,2882,0.0,0.0,30,3.0,0,Not agree,New Mexico
11/05/2020,NM,51110,0.0,0.0,859,0.0,1185,0.0,0.0,14,0.0,0,Not agree,New Mexico
08/06/2021,NM,213793,0.0,0.0,546,0.0,4463,0.0,0.0,2,0.0,0,Not agree,New Mexico
04/28/2020,NM,2974,0.0,0.0,151,0.0,146,0.0,0.0,10,2.0,0,Not agree,New Mexico
05/15/2020,NM,5662,0.0,0.0,159,0.0,309,0.0,0.0,6,0.0,0,Not agree,New Mexico
08/09/2020,NM,22315,0.0,0.0,200,0.0,743,0.0,0.0,3,0.0,0,Not agree,New Mexico
03/15/2021,NM,188488,0.0,0.0,177,0.0,4119,0.0,0.0,3,1.0,0,Not agree,New Mexico
07/10/2021,NM,206351,0.0,0.0,99,0.0,4411,0.0,0.0,1,0.0,0,Not agree,New Mexico
06/26/2020,NM,11408,0.0,0.0,216,0.0,528,0.0,0.0,2,1.0,0,Not agree,New Mexico
09/01/2021,NM,233487,0.0,0.0,873,0.0,4654,0.0,0.0,14,0.0,0,Not agree,New Mexico
11/08/2020,NM,54881,0.0,0.0,1210,0.0,1254,0.0,0.0,28,3.0,0,Not agree,New Mexico
04/01/2020,NM,363,0.0,0.0,48,0.0,8,0.0,0.0,2,1.0,0,Not agree,New Mexico
06/18/2020,NM,10153,0.0,0.0,88,0.0,498,0.0,0.0,7,0.0,0,Not agree,New Mexico
03/21/2020,NM,57,0.0,0.0,14,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
12/27/2020,NM,137968,0.0,0.0,742,0.0,2905,0.0,0.0,23,3.0,0,Not agree,New Mexico
12/14/2020,NM,121299,0.0,0.0,1499,0.0,2520,0.0,0.0,41,0.0,0,Not agree,New Mexico
08/12/2021,NM,217773,0.0,0.0,1279,0.0,4497,0.0,0.0,2,0.0,0,Not agree,New Mexico
08/03/2021,NM,211970,0.0,0.0,478,0.0,4452,0.0,0.0,0,0.0,0,Not agree,New Mexico
07/14/2021,NM,206846,0.0,0.0,180,0.0,4418,0.0,0.0,1,0.0,0,Not agree,New Mexico
08/18/2021,NM,221960,0.0,0.0,874,0.0,4534,0.0,0.0,7,0.0,0,Not agree,New Mexico
01/27/2021,NM,171047,0.0,0.0,751,0.0,3670,0.0,0.0,13,0.0,0,Not agree,New Mexico
09/02/2020,NM,25612,0.0,0.0,152,0.0,821,0.0,0.0,0,0.0,0,Not agree,New Mexico
01/01/2021,NM,144142,0.0,0.0,1278,0.0,3056,0.0,0.0,29,2.0,0,Not agree,New Mexico
03/18/2021,NM,189158,0.0,0.0,251,0.0,4133,0.0,0.0,5,0.0,0,Not agree,New Mexico
04/20/2021,NM,195615,0.0,0.0,137,0.0,4234,0.0,0.0,3,0.0,0,Not agree,New Mexico
04/20/2020,NM,1971,0.0,0.0,126,0.0,76,0.0,0.0,6,0.0,0,Not agree,New Mexico
02/18/2021,NM,181739,0.0,0.0,407,0.0,3954,0.0,0.0,11,0.0,0,Not agree,New Mexico
02/16/2021,NM,181060,0.0,0.0,299,0.0,3932,0.0,0.0,9,1.0,0,Not agree,New Mexico
04/22/2020,NM,2210,0.0,0.0,138,0.0,94,0.0,0.0,9,1.0,0,Not agree,New Mexico
12/10/2020,NM,114731,0.0,0.0,1781,0.0,2348,0.0,0.0,42,1.0,0,Not agree,New Mexico
12/05/2020,NM,106856,0.0,0.0,1921,0.0,2128,0.0,0.0,38,1.0,0,Not agree,New Mexico
06/03/2021,NM,203330,0.0,0.0,108,0.0,4343,0.0,0.0,2,0.0,0,Not agree,New Mexico
01/30/2021,NM,173539,0.0,0.0,741,0.0,3706,0.0,0.0,14,0.0,0,Not agree,New Mexico
02/22/2021,NM,183023,0.0,0.0,234,0.0,3993,0.0,0.0,8,1.0,0,Not agree,New Mexico
03/25/2020,NM,112,0.0,0.0,12,0.0,1,0.0,0.0,0,0.0,0,Not agree,New Mexico
06/02/2021,NM,203222,0.0,0.0,71,0.0,4341,0.0,0.0,0,0.0,0,Not agree,New Mexico
05/27/2021,NM,202698,0.0,0.0,128,0.0,4330,0.0,0.0,2,0.0,0,Not agree,New Mexico
07/20/2021,NM,207701,0.0,0.0,135,0.0,4424,0.0,0.0,2,0.0,0,Not agree,New Mexico
02/25/2021,NM,184080,0.0,0.0,299,0.0,4013,0.0,0.0,8,0.0,0,Not agree,New Mexico
01/28/2021,NM,171719,0.0,0.0,672,0.0,3680,0.0,0.0,10,0.0,0,Not agree,New Mexico
03/03/2021,NM,185898,0.0,0.0,356,0.0,4058,0.0,0.0,9,0.0,0,Not agree,New Mexico
03/01/2020,NM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
09/22/2020,NM,27790,0.0,0.0,107,0.0,859,0.0,0.0,2,0.0,0,Not agree,New Mexico
09/06/2021,NM,237262,0.0,0.0,624,0.0,4698,0.0,0.0,10,0.0,0,Not agree,New Mexico
04/19/2020,NM,1845,0.0,0.0,47,0.0,70,0.0,0.0,1,0.0,0,Not agree,New Mexico
07/15/2021,NM,207002,0.0,0.0,156,0.0,4418,0.0,0.0,0,0.0,0,Not agree,New Mexico
02/15/2020,NM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
08/01/2021,NM,211132,0.0,0.0,358,0.0,4446,0.0,0.0,4,0.0,0,Not agree,New Mexico
10/13/2020,NM,33713,0.0,0.0,351,0.0,915,0.0,0.0,2,0.0,0,Not agree,New Mexico
07/18/2020,NM,16736,0.0,0.0,280,0.0,607,0.0,0.0,2,0.0,0,Not agree,New Mexico
03/29/2020,NM,237,0.0,0.0,29,0.0,3,0.0,0.0,1,0.0,0,Not agree,New Mexico
11/10/2020,NM,57547,0.0,0.0,1258,0.0,1310,0.0,0.0,24,1.0,0,Not agree,New Mexico
10/04/2020,NM,30477,0.0,0.0,181,0.0,889,0.0,0.0,2,1.0,0,Not agree,New Mexico
07/28/2020,NM,19791,0.0,0.0,289,0.0,679,0.0,0.0,8,0.0,0,Not agree,New Mexico
03/15/2020,NM,17,0.0,0.0,10,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
12/02/2020,NM,100963,0.0,0.0,1544,0.0,2019,0.0,0.0,46,1.0,0,Not agree,New Mexico
10/19/2020,NM,37302,0.0,0.0,514,0.0,942,0.0,0.0,5,0.0,0,Not agree,New Mexico
04/06/2021,NM,192773,0.0,0.0,178,0.0,4201,0.0,0.0,3,0.0,0,Not agree,New Mexico
10/21/2020,NM,38715,0.0,0.0,819,0.0,961,0.0,0.0,10,2.0,0,Not agree,New Mexico
04/29/2020,NM,3213,0.0,0.0,239,0.0,152,0.0,0.0,6,1.0,0,Not agree,New Mexico
02/05/2021,NM,176793,0.0,0.0,582,0.0,3803,0.0,0.0,14,1.0,0,Not agree,New Mexico
06/13/2021,NM,204194,0.0,0.0,75,0.0,4355,0.0,0.0,0,0.0,0,Not agree,New Mexico
12/24/2020,NM,135166,0.0,0.0,1924,0.0,2821,0.0,0.0,19,3.0,0,Not agree,New Mexico
01/04/2021,NM,147315,0.0,0.0,921,0.0,3146,0.0,0.0,38,0.0,0,Not agree,New Mexico
05/28/2020,NM,7364,0.0,0.0,112,0.0,394,0.0,0.0,10,0.0,0,Not agree,New Mexico
03/23/2020,NM,83,0.0,0.0,18,0.0,1,0.0,0.0,1,0.0,0,Not agree,New Mexico
05/23/2021,NM,202102,0.0,0.0,117,0.0,4315,0.0,0.0,4,0.0,0,Not agree,New Mexico
09/05/2021,NM,236638,0.0,0.0,624,0.0,4688,0.0,0.0,12,0.0,0,Not agree,New Mexico
04/25/2021,NM,196637,0.0,0.0,208,0.0,4245,0.0,0.0,1,0.0,0,Not agree,New Mexico
07/15/2020,NM,15841,0.0,0.0,327,0.0,596,0.0,0.0,9,0.0,0,Not agree,New Mexico
01/24/2020,NM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
07/01/2020,NM,12276,0.0,0.0,129,0.0,540,0.0,0.0,3,0.0,0,Not agree,New Mexico
04/15/2021,NM,194605,0.0,0.0,227,0.0,4227,0.0,0.0,4,0.0,0,Not agree,New Mexico
09/13/2021,NM,241663,0.0,0.0,593,0.0,4780,0.0,0.0,15,0.0,0,Not agree,New Mexico
02/18/2020,NM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
08/19/2021,NM,222927,0.0,0.0,967,0.0,4540,0.0,0.0,6,0.0,0,Not agree,New Mexico
06/28/2020,NM,11809,0.0,0.0,190,0.0,531,0.0,0.0,1,0.0,0,Not agree,New Mexico
02/17/2020,NM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
10/02/2020,NM,30000,0.0,0.0,339,0.0,885,0.0,0.0,1,0.0,0,Not agree,New Mexico
05/27/2020,NM,7252,0.0,0.0,122,0.0,384,0.0,0.0,7,0.0,0,Not agree,New Mexico
10/20/2020,NM,37896,0.0,0.0,594,0.0,951,0.0,0.0,9,0.0,0,Not agree,New Mexico
03/28/2021,NM,191048,0.0,0.0,161,0.0,4170,0.0,0.0,1,0.0,0,Not agree,New Mexico
05/22/2020,NM,6625,0.0,0.0,153,0.0,352,0.0,0.0,10,0.0,0,Not agree,New Mexico
03/28/2020,NM,208,0.0,0.0,17,0.0,2,0.0,0.0,1,0.0,0,Not agree,New Mexico
09/14/2021,NM,242399,0.0,0.0,736,0.0,4794,0.0,0.0,14,0.0,0,Not agree,New Mexico
07/23/2020,NM,18163,0.0,0.0,335,0.0,646,0.0,0.0,8,0.0,0,Not agree,New Mexico
06/08/2021,NM,203747,0.0,0.0,61,0.0,4351,0.0,0.0,2,0.0,0,Not agree,New Mexico
12/09/2020,NM,112950,0.0,0.0,3003,0.0,2306,0.0,0.0,50,3.0,0,Not agree,New Mexico
08/29/2021,NM,231025,0.0,0.0,758,0.0,4624,0.0,0.0,9,1.0,0,Not agree,New Mexico
09/21/2021,NM,246639,0.0,0.0,410,0.0,4827,0.0,0.0,3,0.0,0,Not agree,New Mexico
05/13/2021,NM,200432,0.0,0.0,200,0.0,4282,0.0,0.0,1,0.0,0,Not agree,New Mexico
01/22/2020,NM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
04/18/2021,NM,195274,0.0,0.0,203,0.0,4230,0.0,0.0,0,0.0,0,Not agree,New Mexico
05/28/2021,NM,202821,0.0,0.0,123,0.0,4332,0.0,0.0,2,1.0,0,Not agree,New Mexico
04/03/2021,NM,192152,0.0,0.0,0,0.0,4193,0.0,0.0,4,1.0,0,Not agree,New Mexico
04/19/2021,NM,195478,0.0,0.0,204,0.0,4231,0.0,0.0,1,0.0,0,Not agree,New Mexico
06/01/2020,NM,7800,0.0,0.0,111,0.0,419,0.0,0.0,5,0.0,0,Not agree,New Mexico
08/22/2020,NM,24302,0.0,0.0,207,0.0,793,0.0,0.0,3,0.0,0,Not agree,New Mexico
09/20/2021,NM,246229,0.0,0.0,503,0.0,4824,0.0,0.0,4,0.0,0,Not agree,New Mexico
01/25/2021,NM,169696,0.0,0.0,491,0.0,3639,0.0,0.0,19,1.0,0,Not agree,New Mexico
06/24/2021,NM,205215,0.0,0.0,81,0.0,4389,0.0,0.0,4,0.0,0,Not agree,New Mexico
02/10/2021,NM,178790,0.0,0.0,510,0.0,3870,0.0,0.0,11,0.0,0,Not agree,New Mexico
02/04/2020,NM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
02/20/2021,NM,182475,0.0,0.0,425,0.0,3978,0.0,0.0,11,3.0,0,Not agree,New Mexico
08/28/2020,NM,25042,0.0,0.0,122,0.0,813,0.0,0.0,4,0.0,0,Not agree,New Mexico
05/05/2020,NM,4138,0.0,0.0,107,0.0,210,0.0,0.0,9,0.0,0,Not agree,New Mexico
06/27/2021,NM,205420,0.0,0.0,65,0.0,4392,0.0,0.0,0,0.0,0,Not agree,New Mexico
05/01/2020,NM,3513,0.0,0.0,102,0.0,172,0.0,0.0,10,1.0,0,Not agree,New Mexico
09/30/2021,NM,253024,0.0,0.0,1007,0.0,4861,0.0,0.0,1,0.0,0,Not agree,New Mexico
02/01/2020,NM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
08/25/2021,NM,227636,0.0,0.0,768,0.0,4578,0.0,0.0,6,0.0,0,Not agree,New Mexico
05/02/2021,NM,198159,0.0,0.0,213,0.0,4260,0.0,0.0,4,0.0,0,Not agree,New Mexico
06/06/2021,NM,203614,0.0,0.0,71,0.0,4349,0.0,0.0,2,0.0,0,Not agree,New Mexico
04/14/2021,NM,194378,0.0,0.0,214,0.0,4223,0.0,0.0,1,0.0,0,Not agree,New Mexico
01/28/2020,NM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
03/06/2021,NM,186742,0.0,0.0,282,0.0,4077,0.0,0.0,8,1.0,0,Not agree,New Mexico
06/29/2021,NM,205484,0.0,0.0,46,0.0,4394,0.0,0.0,0,0.0,0,Not agree,New Mexico
10/16/2020,NM,35770,0.0,0.0,812,0.0,928,0.0,0.0,2,0.0,0,Not agree,New Mexico
06/08/2020,NM,9062,0.0,0.0,122,0.0,449,0.0,0.0,5,0.0,0,Not agree,New Mexico
03/01/2021,NM,185297,0.0,0.0,165,0.0,4044,0.0,0.0,10,0.0,0,Not agree,New Mexico
10/23/2020,NM,40168,0.0,0.0,791,0.0,980,0.0,0.0,11,1.0,0,Not agree,New Mexico
01/26/2021,NM,170296,0.0,0.0,600,0.0,3657,0.0,0.0,18,1.0,0,Not agree,New Mexico
08/05/2020,NM,21566,0.0,0.0,226,0.0,727,0.0,0.0,4,0.0,0,Not agree,New Mexico
02/19/2021,NM,182050,0.0,0.0,311,0.0,3967,0.0,0.0,13,0.0,0,Not agree,New Mexico
02/19/2020,NM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
02/14/2021,NM,180571,0.0,0.0,282,0.0,3911,0.0,0.0,10,0.0,0,Not agree,New Mexico
12/30/2020,NM,141186,0.0,0.0,1311,0.0,2997,0.0,0.0,34,2.0,0,Not agree,New Mexico
10/29/2020,NM,44904,0.0,0.0,1078,0.0,1048,0.0,0.0,24,2.0,0,Not agree,New Mexico
02/10/2020,NM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
01/17/2021,NM,163637,0.0,0.0,744,0.0,3466,0.0,0.0,17,0.0,0,Not agree,New Mexico
12/04/2020,NM,104935,0.0,0.0,2073,0.0,2090,0.0,0.0,33,2.0,0,Not agree,New Mexico
03/14/2020,NM,7,0.0,0.0,2,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
11/29/2020,NM,95417,0.0,0.0,1435,0.0,1894,0.0,0.0,33,2.0,0,Not agree,New Mexico
05/21/2021,NM,201868,0.0,0.0,173,0.0,4307,0.0,0.0,4,0.0,0,Not agree,New Mexico
04/29/2021,NM,197447,0.0,0.0,229,0.0,4250,0.0,0.0,1,0.0,0,Not agree,New Mexico
09/16/2021,NM,243962,0.0,0.0,877,0.0,4804,0.0,0.0,5,0.0,0,Not agree,New Mexico
11/16/2020,NM,65454,0.0,0.0,1253,0.0,1491,0.0,0.0,26,1.0,0,Not agree,New Mexico
05/09/2020,NM,4778,0.0,0.0,105,0.0,251,0.0,0.0,8,0.0,0,Not agree,New Mexico
03/31/2020,NM,315,0.0,0.0,34,0.0,6,0.0,0.0,1,0.0,0,Not agree,New Mexico
05/25/2020,NM,7026,0.0,0.0,83,0.0,370,0.0,0.0,7,1.0,0,Not agree,New Mexico
07/26/2021,NM,209118,0.0,0.0,211,0.0,4434,0.0,0.0,2,0.0,0,Not agree,New Mexico
07/03/2020,NM,12776,0.0,0.0,256,0.0,549,0.0,0.0,4,0.0,0,Not agree,New Mexico
05/14/2021,NM,200650,0.0,0.0,218,0.0,4286,0.0,0.0,4,0.0,0,Not agree,New Mexico
01/05/2021,NM,148499,0.0,0.0,1184,0.0,3161,0.0,0.0,15,0.0,0,Not agree,New Mexico
03/13/2021,NM,188167,0.0,0.0,183,0.0,4114,0.0,0.0,5,0.0,0,Not agree,New Mexico
04/11/2021,NM,193368,0.0,0.0,0,0.0,4217,0.0,0.0,4,0.0,0,Not agree,New Mexico
11/03/2020,NM,49240,0.0,0.0,1136,0.0,1145,0.0,0.0,30,1.0,0,Not agree,New Mexico
07/04/2020,NM,13063,0.0,0.0,287,0.0,553,0.0,0.0,4,0.0,0,Not agree,New Mexico
06/22/2021,NM,205058,0.0,0.0,97,0.0,4385,0.0,0.0,4,1.0,0,Not agree,New Mexico
07/22/2020,NM,17828,0.0,0.0,311,0.0,638,0.0,0.0,5,0.0,0,Not agree,New Mexico
04/01/2021,NM,191945,0.0,0.0,293,0.0,4186,0.0,0.0,6,0.0,0,Not agree,New Mexico
09/16/2020,NM,27041,0.0,0.0,118,0.0,849,0.0,0.0,1,0.0,0,Not agree,New Mexico
10/12/2021,NM,261370,0.0,0.0,609,0.0,4885,0.0,0.0,16,0.0,0,Not agree,New Mexico
10/31/2020,NM,46490,0.0,0.0,581,0.0,1077,0.0,0.0,16,0.0,0,Not agree,New Mexico
06/04/2020,NM,8353,0.0,0.0,213,0.0,432,0.0,0.0,3,0.0,0,Not agree,New Mexico
01/18/2021,NM,164263,0.0,0.0,626,0.0,3487,0.0,0.0,21,2.0,0,Not agree,New Mexico
11/28/2020,NM,93982,0.0,0.0,2130,0.0,1861,0.0,0.0,31,3.0,0,Not agree,New Mexico
06/27/2020,NM,11619,0.0,0.0,211,0.0,530,0.0,0.0,2,0.0,0,Not agree,New Mexico
05/16/2021,NM,201006,0.0,0.0,178,0.0,4292,0.0,0.0,5,3.0,0,Not agree,New Mexico
09/04/2021,NM,236014,0.0,0.0,624,0.0,4676,0.0,0.0,4,0.0,0,Not agree,New Mexico
10/25/2020,NM,41863,0.0,0.0,823,0.0,1002,0.0,0.0,10,1.0,0,Not agree,New Mexico
05/24/2020,NM,6943,0.0,0.0,148,0.0,363,0.0,0.0,3,0.0,0,Not agree,New Mexico
03/09/2020,NM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
08/25/2020,NM,24535,0.0,0.0,66,0.0,801,0.0,0.0,3,0.0,0,Not agree,New Mexico
10/15/2020,NM,34958,0.0,0.0,668,0.0,926,0.0,0.0,8,1.0,0,Not agree,New Mexico
04/23/2020,NM,2379,0.0,0.0,169,0.0,102,0.0,0.0,8,2.0,0,Not agree,New Mexico
06/13/2020,NM,9621,0.0,0.0,95,0.0,476,0.0,0.0,6,1.0,0,Not agree,New Mexico
05/14/2020,NM,5503,0.0,0.0,139,0.0,303,0.0,0.0,9,0.0,0,Not agree,New Mexico
03/22/2021,NM,189893,0.0,0.0,162,0.0,4153,0.0,0.0,7,0.0,0,Not agree,New Mexico
07/25/2020,NM,18788,0.0,0.0,313,0.0,655,0.0,0.0,4,0.0,0,Not agree,New Mexico
06/26/2021,NM,205355,0.0,0.0,65,0.0,4392,0.0,0.0,0,0.0,0,Not agree,New Mexico
09/29/2021,NM,252017,0.0,0.0,633,0.0,4860,0.0,0.0,2,0.0,0,Not agree,New Mexico
03/19/2020,NM,35,0.0,0.0,7,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
04/11/2020,NM,1174,0.0,0.0,83,0.0,34,0.0,0.0,6,1.0,0,Not agree,New Mexico
06/20/2021,NM,204872,0.0,0.0,87,0.0,4377,0.0,0.0,2,0.0,0,Not agree,New Mexico
01/29/2020,NM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
01/11/2021,NM,157087,0.0,0.0,930,0.0,3314,0.0,0.0,21,3.0,0,Not agree,New Mexico
05/23/2020,NM,6795,0.0,0.0,170,0.0,360,0.0,0.0,8,0.0,0,Not agree,New Mexico
03/17/2020,NM,23,0.0,0.0,2,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
01/22/2021,NM,167731,0.0,0.0,908,0.0,3582,0.0,0.0,21,0.0,0,Not agree,New Mexico
03/10/2020,NM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
05/16/2020,NM,5847,0.0,0.0,185,0.0,316,0.0,0.0,7,0.0,0,Not agree,New Mexico
07/17/2020,NM,16456,0.0,0.0,318,0.0,605,0.0,0.0,5,0.0,0,Not agree,New Mexico
10/14/2020,NM,34290,0.0,0.0,577,0.0,918,0.0,0.0,3,0.0,0,Not agree,New Mexico
08/26/2021,NM,228558,0.0,0.0,922,0.0,4591,0.0,0.0,13,0.0,0,Not agree,New Mexico
06/07/2021,NM,203686,0.0,0.0,72,0.0,4349,0.0,0.0,0,0.0,0,Not agree,New Mexico
03/16/2021,NM,188664,0.0,0.0,176,0.0,4124,0.0,0.0,5,0.0,0,Not agree,New Mexico
09/27/2020,NM,28844,0.0,0.0,152,0.0,871,0.0,0.0,3,0.0,0,Not agree,New Mexico
02/08/2020,NM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
01/15/2021,NM,161805,0.0,0.0,1262,0.0,3421,0.0,0.0,18,0.0,0,Not agree,New Mexico
05/08/2021,NM,199522,0.0,0.0,189,0.0,4270,0.0,0.0,3,0.0,0,Not agree,New Mexico
12/17/2020,NM,126045,0.0,0.0,1688,0.0,2614,0.0,0.0,27,4.0,0,Not agree,New Mexico
11/07/2020,NM,53671,0.0,0.0,1277,0.0,1226,0.0,0.0,20,0.0,0,Not agree,New Mexico
07/01/2021,NM,205629,0.0,0.0,87,0.0,4397,0.0,0.0,2,0.0,0,Not agree,New Mexico
03/21/2021,NM,189731,0.0,0.0,171,0.0,4146,0.0,0.0,3,0.0,0,Not agree,New Mexico
09/18/2020,NM,27350,0.0,0.0,151,0.0,851,0.0,0.0,1,0.0,0,Not agree,New Mexico
10/03/2020,NM,30296,0.0,0.0,296,0.0,887,0.0,0.0,2,0.0,0,Not agree,New Mexico
03/14/2021,NM,188311,0.0,0.0,144,0.0,4116,0.0,0.0,2,1.0,0,Not agree,New Mexico
01/26/2020,NM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
05/03/2020,NM,3850,0.0,0.0,118,0.0,196,0.0,0.0,9,0.0,0,Not agree,New Mexico
03/29/2021,NM,191230,0.0,0.0,182,0.0,4172,0.0,0.0,2,0.0,0,Not agree,New Mexico
03/30/2020,NM,281,0.0,0.0,44,0.0,5,0.0,0.0,2,0.0,0,Not agree,New Mexico
03/22/2020,NM,65,0.0,0.0,8,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
09/10/2020,NM,26429,0.0,0.0,161,0.0,837,0.0,0.0,0,0.0,0,Not agree,New Mexico
09/13/2020,NM,26761,0.0,0.0,100,0.0,843,0.0,0.0,1,0.0,0,Not agree,New Mexico
09/10/2021,NM,239886,0.0,0.0,880,0.0,4747,0.0,0.0,10,0.0,0,Not agree,New Mexico
02/23/2020,NM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
08/08/2020,NM,22115,0.0,0.0,150,0.0,740,0.0,0.0,3,0.0,0,Not agree,New Mexico
08/13/2020,NM,22987,0.0,0.0,171,0.0,759,0.0,0.0,7,1.0,0,Not agree,New Mexico
12/23/2020,NM,133242,0.0,0.0,1167,0.0,2802,0.0,0.0,26,2.0,0,Not agree,New Mexico
11/26/2020,NM,89796,0.0,0.0,1694,0.0,1803,0.0,0.0,28,3.0,0,Not agree,New Mexico
08/29/2020,NM,25178,0.0,0.0,136,0.0,817,0.0,0.0,4,0.0,0,Not agree,New Mexico
03/04/2021,NM,186156,0.0,0.0,258,0.0,4066,0.0,0.0,8,0.0,0,Not agree,New Mexico
03/08/2020,NM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
09/19/2021,NM,245726,0.0,0.0,503,0.0,4820,0.0,0.0,5,0.0,0,Not agree,New Mexico
02/16/2020,NM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
06/14/2021,NM,204271,0.0,0.0,77,0.0,4360,0.0,0.0,5,0.0,0,Not agree,New Mexico
07/11/2021,NM,206450,0.0,0.0,99,0.0,4412,0.0,0.0,1,0.0,0,Not agree,New Mexico
08/12/2020,NM,22816,0.0,0.0,173,0.0,752,0.0,0.0,3,0.0,0,Not agree,New Mexico
08/21/2021,NM,224528,0.0,0.0,732,0.0,4551,0.0,0.0,5,0.0,0,Not agree,New Mexico
09/29/2020,NM,29157,0.0,0.0,172,0.0,875,0.0,0.0,1,0.0,0,Not agree,New Mexico
06/30/2020,NM,12147,0.0,0.0,165,0.0,537,0.0,0.0,3,0.0,0,Not agree,New Mexico
09/26/2020,NM,28692,0.0,0.0,205,0.0,868,0.0,0.0,3,1.0,0,Not agree,New Mexico
10/07/2020,NM,31372,0.0,0.0,425,0.0,900,0.0,0.0,3,0.0,0,Not agree,New Mexico
08/16/2021,NM,220340,0.0,0.0,591,0.0,4521,0.0,0.0,8,0.0,0,Not agree,New Mexico
03/26/2020,NM,136,0.0,0.0,24,0.0,1,0.0,0.0,0,0.0,0,Not agree,New Mexico
02/27/2021,NM,184888,0.0,0.0,152,0.0,4028,0.0,0.0,7,0.0,0,Not agree,New Mexico
05/07/2021,NM,199333,0.0,0.0,279,0.0,4267,0.0,0.0,1,0.0,0,Not agree,New Mexico
10/09/2020,NM,32241,0.0,0.0,485,0.0,905,0.0,0.0,3,0.0,0,Not agree,New Mexico
04/08/2021,NM,193247,0.0,0.0,258,0.0,4209,0.0,0.0,4,0.0,0,Not agree,New Mexico
07/09/2021,NM,206252,0.0,0.0,124,0.0,4410,0.0,0.0,2,0.0,0,Not agree,New Mexico
12/28/2020,NM,138659,0.0,0.0,691,0.0,2936,0.0,0.0,31,7.0,0,Not agree,New Mexico
04/12/2020,NM,1245,0.0,0.0,71,0.0,35,0.0,0.0,1,0.0,0,Not agree,New Mexico
01/27/2020,NM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
02/11/2020,NM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
05/20/2020,NM,6317,0.0,0.0,125,0.0,332,0.0,0.0,6,0.0,0,Not agree,New Mexico
03/26/2021,NM,190716,0.0,0.0,225,0.0,4166,0.0,0.0,2,0.0,0,Not agree,New Mexico
07/04/2021,NM,205815,0.0,0.0,50,0.0,4403,0.0,0.0,2,0.0,0,Not agree,New Mexico
02/20/2020,NM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Not agree,New Mexico
09/27/2021,NM,250774,0.0,0.0,662,0.0,4855,0.0,0.0,7,0.0,0,Not agree,New Mexico
08/22/2021,NM,225260,0.0,0.0,732,0.0,4557,0.0,0.0,6,0.0,0,Not agree,New Mexico
03/17/2021,NM,188907,0.0,0.0,243,0.0,4128,0.0,0.0,4,0.0,0,Not agree,New Mexico
02/03/2021,NM,175652,0.0,0.0,670,0.0,3778,0.0,0.0,12,2.0,0,Not agree,New Mexico
